0.29988256327936824, 0.7093383647228971
0.3199379306892626, 0.7587088185110037
0.3664883115371394, 0.7773553000993515
0.42159757068574366, 0.8070596028615088
0.48499367104674546, 0.8381352495697821
0.5579227142433646, 0.8704074569966364
0.6418181795998755, 0.9036674690217206
0.7383291003370316, 0.9381984127133675
0.8493524766536484, 0.9740488529157452
0.9770705627996815, 1.0115543827706484
1.1239937610483757, 1.050207901492867
1.2930099656831917, 1.0906459182159394
1.4874413268954902, 1.1323216828976188
1.7111095503332805, 1.1755899620084038
1.968411015816477, 1.2208557864947696
2.264403191737767, 1.2675071310039507
2.6049040436940167, 1.315941116811628
2.996606391305267, 1.3658407023995054
3.4472094609970823, 1.418832078738112
3.965570220522582, 1.4734638856838458
4.555426996117984, 1.5494468181670658
4.6994673905512085, 1.6398201649031787
5.272531986061063, 1.6909393736020621
5.885157768679742, 1.8263917753431733
6.516342567887923, 1.9561203404159406
7.215222111470111, 2.094251448817142
7.989056679492637, 2.2412675811175333
8.845885219067979, 2.3995343138982044
9.794608856610939, 2.568977025359912
10.845083366807383, 2.7503849053550304
12.03523854200798, 2.9485338971171133
13.436284909056, 3.1677056060222055
14.910802299021464, 3.4027420545522573
16.509989971648988, 3.6380862123245383
18.280690964686624, 3.895744150995093
20.241300129208827, 4.169224796232158
22.412185169157954, 4.462768738213946
24.815898230360233, 4.779759097279329
27.477410182522302, 5.115297456919245
30.42437002803668, 5.474390558230959
33.6873921324534, 5.860963725538613
37.30037426049921, 6.273618470699312
41.30084972154788, 6.7179310869561695
45.73037728278956, 7.188135312620231
50.63497290069553, 7.695724277141156
56.065587755801964, 8.239156550906841
62.07863755685655, 8.824383647956267
68.7365886129813, 9.442023577041917
76.10860676223695, 10.106811147046459
84.2712758979556, 10.826796212587077
93.30939355722118, 11.589081911873055
103.31685183643471, 12.402633694567688
114.65499297741546, 13.30435971859816
127.63835375083686, 13.856320282219766
142.04936004506527, 14.158346450268326
